rank,sample_index,bleu1_score,string_similarity,target_text,predicted_text
173,858,0.2083,0.2789,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.","He was a member of the United States House of Representatives from New York City, and served in the Senate from 1917 to 1919."
174,250,0.2083,0.2678,"Starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.","He was a member of the United States House of Representatives from New York City, and served in the Senate from 1917 to 1919."
175,842,0.2083,0.0239,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.","He was a member of the House of Representatives from New York City, where he served as an assistant to Speaker John A. Boehner (R-Ohio) and then as a representative to the United Nations Commission on Human Rights (UNCHR)."
176,521,0.2068,0.1411,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York City, and served as a delegate to the Democratic National Convention (DNC) in 1952."
177,608,0.2068,0.1375,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York City, where he served as a representative to the Committee on Ways and Means."
178,721,0.2068,0.1375,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York City, where he served as a representative to the Committee on Ways and Means."
179,637,0.2064,0.1397,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York, where he served as a representative to the Committee on Ways and Means."
180,650,0.2057,0.2398,"After Raymond graduated from high school, he enrolled in the ""Universidad del Sagrado Corazon"" (University of the Sacred Heart) of San Juan, where he earned a Bachelors Degree in ""Radio and Television Production"".","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
181,825,0.2056,0.265,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
182,461,0.2056,0.1371,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
183,491,0.2056,0.1371,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
184,549,0.2056,0.1371,"Mary Lilian Baels (November 28, 1916 - June 7, 2002) was best known as Princess de Ruthy, the controversial morganatic second wife of King Leopold III of the Belgians.","He was a member of the United States House of Representatives from New York City, and served as chairman of both the Democratic and Republican Committees."
185,535,0.2033,0.232,"After Raymond graduated from high school, he enrolled in the ""Universidad del Sagrado Corazon"" (University of the Sacred Heart) of San Juan, where he earned a Bachelors Degree in ""Radio and Television Production"".","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
186,58,0.2,0.3577,"An important movie, a reminder of the power of film to move us and to make us examine our values.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
187,337,0.2,0.3497,"Everything its title implies, a standard-issue crime drama spat out from the Tinseltown assembly line.",He was a member of the United States House of Representatives from New York City.
188,834,0.2,0.3473,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.","He was a member of the United States House of Representatives from New York, and served as chairman of both the Democratic and Republican Committees."
189,849,0.2,0.2783,He was a founder of the American Arithmometer Company.,He graduated from Yale University with a degree in economics.
